Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
-1.3862088558501324,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
1.1671606208242469,-1.2240575698549423,1.4017146676974368,-0.2701914684052864,-0.08864074101946676,1
0.5034748841321219,0.0152167097306511,1.4269353834883773,-0.43040150839680114,0.5347683674180378,1
-0.743112923900481,0.4538470188884576,1.8483186247938075,-0.5105065283925585,0.8464729216367881,1
-2.2553892435213796,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.13477086614757947,-0.731795607175657,1.2839579441956062,-0.37032274339998306,0.3009899517539731,1
0.7529682703798383,-0.7835118444999399,-0.3972887393601478,0.3305961815628944,-0.8886824301809279,1
0.6422705427430767,0.34083746325391356,1.4481893305712494,-0.4704540183946799,0.690620644527413,1
-1.3721426296086727,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.9897218143036424,-1.2623658937988553,-0.02288954858325919,0.11030737657456151,-1.1536313012668666,1
0.9540682419570687,-1.3255746283063121,1.3250359658174333,2.8138518014313747,-1.5406644560884846,1
-1.301738083322376,-0.059484521959979386,0.6486172160064546,-0.37032274339998306,0.3009899517539731,0
-0.06211090931682742,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-1.2936048370321207,0.2508129019857176,0.6445415969057229,-0.41037525339786185,0.4568422288633483,0
