Entropy,Energy,Correlation,Contrast,Homogeneity
4.30085830649681,0.311862244897959,0.347740099704143,1.73214285714286,0.725
4.5603286642591,0.306760204081633,0.298369718220443,0.392857142857143,0.827380952380952
5.5819548827787,0.213647959183673,0.772105629943973,1.58928571428571,0.726190476190476
4.40342485207212,0.60140306122449,0.837106011036317,0.321428571428571,0.886904761904762
1,1,0,0,1
0.954434002924965,1,0,0,1
2.14567240096678,1,0,0,1
2.79725754608377,0.802933673469388,0.686802819743445,0.0535714285714286,0.973214285714286
2.34993486948158,0.618622448979592,0.779175605692279,0.0714285714285714,0.964285714285714
1.79987590431074,1,0,0,1
2.49671733801981,1,0,0,1
1.40563906222957,1,0,0,1
2.79725754608377,1,0,0,1
2.15957691869212,1,0,0,1
2.27022887552373,1,0,0,1
2.96356751906491,1,0,0,1
2.12479399377318,1,0,0,1
2.74617407513441,1,0,0,1
2.6206573285182,0.696428571428571,0.875595035770913,0.0357142857142857,0.982142857142857
3.08850332209679,0.628826530612245,0.893939393939394,0.0357142857142857,0.982142857142857
2.76648156206527,0.747448979591837,0.848528137423857,0.0357142857142857,0.982142857142857
3.01889947034185,1,0,0,1
1.72531758718556,1,0,0,1
1.89098290263703,1,0,0,1
3.23566413186726,0.964923469387755,3.85109532305237e-15,0.0178571428571429,0.991071428571428
1.75,1,0,0,1
2.79777706407726,0.535076530612245,0.748855335646005,0.107142857142857,0.946428571428571
2.22534389309673,0.964923469387755,0,0.0178571428571429,0.991071428571428
1.56127812445913,1,0,0,1
1.90563906222957,1,0,0,1
-0,1,0,0,1
5.08961464833609,0.160714285714286,0.647050231445849,1.71428571428571,0.663690476190476
5.15211464833609,0.235969387755102,0.565418336860993,1.25,0.713392857142857
5.47640976555739,0.149234693877551,0.514865980920388,1.75,0.766369047619048
5.20281953111478,0.313775510204082,0.748264634963969,0.196428571428571,0.901785714285714
5.57015976555739,0.0911989795918367,0.715991836293493,2.42857142857143,0.661011904761905
4.89797929667218,0.363520408163265,0.866052140837348,0.75,0.806547619047619
2.2699494082885,1,0,0,1
2.15788747516902,1,0,0,1
2.98378676333216,1,0,0,1
2.40563906222957,1,0,0,1
3.34430962103275,0.650510204081633,0.892805381522402,0.0357142857142857,0.982142857142857
3.66123804134763,0.497448979591837,0.926599081904282,0.0357142857142857,0.982142857142857
3.02586902790331,0.457270408163265,0.891778457468166,0.0535714285714286,0.973214285714286
2.80438529975238,1,0,0,1
2.97764362277387,1,0,0,1
2.90377992466427,1,0,0,1
2.53207831151824,1,0,0,1
2.97156670560673,1,0,0,1
2.83939865688367,1,0,0,1
1.90563906222957,0.428571428571429,0.730296743340222,0.142857142857143,0.928571428571428
2.05422929667217,1,0,0,1
2.27242243274146,0.573341836734694,0.723466830835491,0.107142857142857,0.946428571428571
3.20362934638196,0.745535714285714,0.76696498884737,0.0535714285714286,0.973214285714286
2.40563906222957,1,0,0,1
2.90259896518594,0.693239795918367,0.810643483377777,0.0535714285714286,0.973214285714286
1.40563906222957,1,0,0,1
1.56127812445913,0.53125,1,0,1
1.5,0.306122448979592,0.416666666666667,0.285714285714286,0.857142857142857
1.5487949406954,1,0,0,1
-0,1,0,0,1
2.49485846573577,1,0,0,1
1.69735027479796,1,0,0,1
4.70125913314432,0.272959183673469,0.79562109026055,2.21428571428571,0.729761904761905
5.11672929667218,0.105229591836735,0.387527148619299,5.03571428571428,0.603571428571429
4.38306338350994,0.547831632653061,0.665559349031906,0.125,0.9375
4.55876826628863,0.375637755102041,0.381656194662957,0.267857142857143,0.866071428571429
5.12852441389348,0.245535714285714,0.49959515676674,0.392857142857143,0.803571428571429
5.41390976555739,0.176020408163265,0.615472716758095,1.26785714285714,0.680654761904762
5.13462378148041,0.186224489795918,0.831619621812749,1.46428571428571,0.673214285714286
2.90292446360326,1,0,0,1
1.79987590431074,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
1,1,0,0,1
2.25,1,0,0,1
2.37095297653126,0.441964285714286,0.865215049528391,0.0714285714285714,0.964285714285714
-0,1,0,0,1
2.28937256115059,1,0,0,1
2.55049251302503,1,0,0,1
3.12908145556414,1,0,0,1
3.06746081853881,1,0,0,1
1.81127812445913,1,0,0,1
3.32892241503293,0.650510204081633,0.892805381522402,0.0357142857142857,0.982142857142857
1.8375745152069,0.603954081632653,0.856348838577675,0.0535714285714286,0.973214285714286
1.5,0.551020408163265,0.645497224367903,0.142857142857143,0.928571428571429
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
-0,1,0,0,1
1,1,0,0,1
1.5487949406954,1,0,0,1
1.5,1,0,0,1
5.50765976555739,0.0963010204081633,0.749409932356772,1.67857142857143,0.690178571428571
5.50765976555739,0.0931122448979592,0.601944179249674,1.83928571428571,0.625
4.43417188424118,0.512755102040816,0.67744903724755,0.142857142857143,0.928571428571429
5.1132048827787,0.287627551020408,0.431792559188275,0.321428571428571,0.839285714285714
4.58744331259519,0.77359693877551,-0.0659858805321875,0.125,0.9375
4.66718398521644,0.308035714285714,0.368954752653891,0.303571428571429,0.848214285714286
